date,price1,price2,signal,position,shares1,shares2,cash,position_value,portfolio_value,commission_paid,borrow_cost,total_commission,total_borrow_cost,returns,cumulative_returns
2011-07-12,25.94917297363281,17.7705020904541,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-13,25.96354866027832,17.847166061401367,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-14,25.841384887695312,17.716846466064453,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-15,25.80544662475586,17.525177001953125,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-18,25.647367477416992,17.355487823486328,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-19,25.94917297363281,17.71030616760254,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-20,26.16476821899414,17.563745498657227,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-21,26.387529373168945,17.694883346557617,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-22,26.243799209594727,17.448047637939453,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-25,26.33722496032715,17.44033432006836,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-26,26.1503849029541,17.617748260498047,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-27,25.6042423248291,17.324626922607422,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-28,25.25930595397949,16.80782699584961,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-29,25.101219177246094,16.645845413208008,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-01,24.61255645751953,16.267879486083984,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-02,23.58492851257324,15.781917572021484,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-03,23.67835998535156,15.751066207885742,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-04,22.78008460998535,15.5968017578125,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-05,22.0902156829834,15.54279899597168,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-08,20.789525985717773,14.401195526123049,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-09,21.666234970092773,14.786877632141112,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-10,20.48770332336425,13.969244003295898,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-11,21.59436798095703,14.725165367126465,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-12,21.975236892700195,15.049132347106934,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-15,22.607616424560547,15.18026351928711,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-16,23.80051040649414,15.49652099609375,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-17,24.00891494750977,15.50423812866211,NEUTRAL,0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-18,23.11064910888672,15.10312843322754,SHORT,-1,-17308.038303700796,40545.48478819119,998730.5771658523,212363.66414352518,1211094.2413093774,1265.4545801794065,3.9682539682539684,1265.4545801794065,3.9682539682539684,0.21109424130937726,0.21109424130937726
2011-08-19,22.9094295501709,14.894866943359377,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998726.6434626363,207402.31690381665,1206128.960366453,0.0,3.9337032159751266,1265.4545801794065,7.901957184229095,-0.004099830362958468,0.2061289603664529
2011-08-22,23.196882247924805,15.064562797546388,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998722.6604018578,209307.47527514846,1208030.1356770063,0.0,3.9830607785071384,1265.4545801794065,11.885017962736233,0.0015762620524224502,0.20803013567700623
2011-08-23,23.79332733154297,15.519659042358398,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998718.5749274448,217436.2787930196,1216154.8537204643,0.0,4.0854744129646505,1265.4545801794065,15.970492375700884,0.006725592188066232,0.21615485372046406
2011-08-24,24.69878387451172,15.689355850219728,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998714.3339800504,208645.04160672612,1207359.3755867765,0.0,4.240947394393615,1265.4545801794065,20.2114397700945,-0.0072322024672931695,0.20735937558677642
2011-08-25,24.31791877746582,15.511948585510254,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998710.1584297561,208044.00574234658,1206754.1641721027,0.0,4.175550294312136,1265.4545801794065,24.386990064406636,-0.0005012686586209902,0.20675416417210246
2011-08-26,24.43289566040039,15.61221981048584,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998705.9631371573,210119.52687541582,1208825.490012573,0.0,4.195292598814831,1265.4545801794065,28.582282663221466,0.0017164439137373755,0.208825490012573
2011-08-29,24.42571258544922,15.805065155029297,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998701.7690779407,218062.85979546938,1216764.6288734102,0.0,4.194059216509342,1265.4545801794065,32.77634187973081,0.006567646799667148,0.2167646288734102
2011-08-30,24.30263900756836,15.450241088867188,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998697.5961512857,205806.50821854483,1204504.1043698306,0.0,4.1729266550000625,1265.4545801794065,36.94926853473087,-0.010076332112753383,0.20450410436983057
2011-08-31,24.16509056091309,15.37309741973877,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998693.4468426246,205059.37453871727,1203752.821381342,0.0,4.14930866111788,1265.4545801794065,41.09857719584875,-0.0006237280435683612,0.203752821381342
2011-09-01,23.83931541442871,15.28054141998291,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998689.3534717483,206945.17537230556,1205634.5288440539,0.0,4.093370876259295,1265.4545801794065,45.19194807210804,0.0015632008742065828,0.20563452884405398
2011-09-02,23.296369552612305,14.609456062316896,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998685.3533283301,189133.0219846345,1187818.3753129647,0.0,4.000143418192289,1265.4545801794065,49.19209149030033,-0.014777408165450479,0.18781837531296475
2011-09-06,23.20225524902344,14.817726135253906,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998681.3693449711,199206.36703017977,1197887.736375151,0.0,3.9839833589517912,1265.4545801794065,53.17607484925212,0.00847718916583795,0.197887736375151
2011-09-07,23.795886993408203,15.164833068847656,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998677.283431047,203005.38495597662,1201682.6683870237,0.0,4.085913924131396,1265.4545801794065,57.261988773383514,0.0031680197539682986,0.20168266838702387
2011-09-08,23.499069213867188,15.10312843322754,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998673.2484827329,205640.87408859574,1204314.1225713287,0.0,4.034948314036998,1265.4545801794065,61.29693708742051,0.0021898078865005832,0.20431412257132875
2011-09-09,23.07194328308105,14.624884605407717,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998669.2868748154,193642.958213231,1192312.2450880464,0.0,3.9616079175037613,1265.4545801794065,65.25854500492427,-0.009965736727936991,0.19231224508804634
2011-09-12,23.419431686401367,14.756016731262209,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998665.2656008006,192945.43123254762,1191610.6968333484,0.0,4.021274014673998,1265.4545801794065,69.27981901959826,-0.0005883930636360057,0.1916106968333482
2011-09-13,23.643856048583984,14.771445274353027,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998661.2057916127,189686.64353480004,1188347.8493264127,0.0,4.05980918785793,1265.4545801794065,73.3396282074562,-0.0027381824580852143,0.18834784932641235
2011-09-14,24.28091621398925,15.10312843322754,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998657.0365949075,192108.6362628495,1190765.672857757,0.0,4.169196705165433,1265.4545801794065,77.50882491262163,0.002034609254112585,0.1907656728577567
2011-09-15,24.816635131835938,15.41938018798828,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998652.7754116592,195658.97342463216,1194311.7488362913,0.0,4.261183248321262,1265.4545801794065,81.7700081609429,0.0029779796809425996,0.1943117488362911
2011-09-16,25.055540084838867,15.720208168029783,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998648.4732068228,203721.21363574866,1202369.6868425715,0.0,4.3022048363918834,1265.4545801794065,86.07221299733477,0.006746930199867496,0.20236968684257128
2011-09-19,24.86731338500977,15.434810638427734,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998644.2033217774,195407.4673711027,1194051.6706928802,0.0,4.269885045415482,1265.4545801794065,90.34209804275025,-0.006918018842885565,0.19405167069287987
2011-09-20,25.200328826904297,15.365384101867676,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998639.8762557397,186828.69076507568,1185468.5670208153,0.0,4.32706603771741,1265.4545801794065,94.66916408046767,-0.007188217966383581,0.18546856702081493
2011-09-21,24.49810218811035,14.794585227966309,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998635.6697667413,175839.53926831583,1174475.209035057,0.0,4.2064889984106175,1265.4545801794065,98.87565307887829,-0.00927342849198054,0.17447520903505676
2011-09-22,23.92619705200196,14.578605651855469,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998631.5614777033,176981.09865240107,1175612.6601301043,0.0,4.108289038074831,1265.4545801794065,102.98394211695312,0.0009684760361878819,0.17561266013010401
2011-09-23,24.41123580932617,15.22654628753662,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998627.3699042466,194857.0964495152,1193484.466353762,0.0,4.191573456631843,1265.4545801794065,107.17551557358496,0.015202121268139246,0.1934844663537616
2011-09-26,24.613937377929688,15.28825569152832,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998623.1435255667,193850.76763673913,1192473.9111623059,0.0,4.226378679981148,1265.4545801794065,111.40189425356611,-0.0008467267232589171,0.1924739111623055
2011-09-27,24.52705955505371,15.61221981048584,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998618.9320643935,208489.7345799305,1207108.666644324,0.0,4.211461173174804,1265.4545801794065,115.61335542674092,0.012272600134080713,0.2071086666443238
2011-09-28,24.32435607910156,15.334539413452148,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998614.7554087712,200739.4477920953,1199354.2032008665,0.0,4.176655622320904,1265.4545801794065,119.79001104906183,-0.006423997820357408,0.19935420320086616
2011-09-29,24.4619083404541,15.442524909973145,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998610.5551345,202737.01229038212,1201347.5674248822,0.0,4.200274271212278,1265.4545801794065,123.99028532027411,0.001662031298757194,0.2013475674248819
2011-09-30,23.795886993408203,14.918001174926758,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998606.4692205759,192997.4661557664,1191603.9353763424,0.0,4.085913924131396,1265.4545801794065,128.0761992444055,-0.008110585406541082,0.19160393537634213
2011-10-03,22.86924743652344,14.640314102172852,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998602.5424168992,197776.82211583143,1196379.3645327305,0.0,3.9268036766682433,1265.4545801794065,132.00300292107374,0.00400756410298353,0.1963793645327303
2011-10-04,23.506309509277344,15.164833068847656,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998598.5062253778,208017.40314320283,1206615.9093685807,0.0,4.036191521480343,1265.4545801794065,136.03919444255408,0.008556269975325215,0.20661590936858043
2011-10-05,23.766929626464844,15.22654628753662,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998594.4252836284,206008.77254179027,1204603.1978254188,0.0,4.080941749367209,1265.4545801794065,140.1201361919213,-0.0016680631570780147,0.20460319782541858
2011-10-06,24.16509056091309,15.61221981048584,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998590.2759749673,214754.70779526845,1213344.9837702357,0.0,4.14930866111788,1265.4545801794065,144.26944485303918,0.007256983843806575,0.21334498377023547
2011-10-07,24.556013107299805,15.689355850219728,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998586.0595422743,211116.12351427868,1209702.183056553,0.0,4.2164326929298,1265.4545801794065,148.48587754596898,-0.0030022794525951246,0.20970218305655264
2011-10-10,25.09173583984375,16.09046173095703,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998581.7511223833,218106.84632513305,1216688.5974475164,0.0,4.308419891094818,1265.4545801794065,152.7942974370638,0.005775317668114788,0.21668859744751612
2011-10-11,25.12793159484864,15.835915565490724,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998577.4364874375,207159.6711312706,1205737.1076187082,0.0,4.314634945797755,1265.4545801794065,157.10893238286155,-0.009001062269986981,0.205737107618708
2011-10-12,25.135173797607425,15.905340194702148,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998573.1206089567,209849.17805613595,1208422.2986650926,0.0,4.315878480745694,1265.4545801794065,161.42481086360723,0.002227012032239406,0.20842229866509232
2011-10-13,24.91073989868164,15.77420711517334,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998568.8432672867,208416.83429412846,1206985.6775614151,0.0,4.277341670038784,1265.4545801794065,165.70215253364603,-0.0011888402798131414,0.20698567756141495
2011-10-14,25.374069213867188,16.144453048706055,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998564.4863688553,215409.3136256098,1213973.7999944652,0.0,4.356898431293338,1265.4545801794065,170.05905096493936,0.0057897310324086515,0.21397379999446509
2011-10-17,25.084503173828125,16.22211456298828,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998560.1791908616,223569.9574840148,1222130.1366748763,0.0,4.307177993669855,1265.4545801794065,174.3662289586092,0.0067187089873341765,0.22213013667487602
2011-10-18,26.025615692138672,16.688037872314453,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998555.7104175156,226172.23241975158,1224727.9428372672,0.0,4.468773346001315,1265.4545801794065,178.83500230461053,0.0021256379205727427,0.22472794283726683
2011-10-19,25.627450942993164,16.338600158691406,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998551.3100117364,218895.5616470219,1217446.8716587583,0.0,4.4004057792414555,1265.4545801794065,183.23540808385198,-0.005945051895885678,0.21744687165875787
2011-10-20,25.866352081298828,16.711336135864258,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998546.868585024,229873.41248690314,1228420.2810719272,0.0,4.441426712302886,1265.4545801794065,187.67683479615488,0.009013460602365075,0.2284202810719267
2011-10-21,26.684398651123047,17.185043334960938,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998542.2866942108,234921.31915720558,1233463.6058514165,0.0,4.581890813143448,1265.4545801794065,192.25872560929832,0.004105536889287276,0.23346360585141612
2011-10-24,26.56856918334961,16.913238525390625,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998537.7246920967,225905.6422503352,1224443.3669424318,0.0,4.562002114086702,1265.4545801794065,196.82072772338503,-0.007312934784774905,0.2244433669424315
2011-10-25,26.09077262878418,16.703571319580078,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998533.2447308663,225674.3048143558,1224207.549545222,0.0,4.4799612304776275,1265.4545801794065,201.30068895386268,-0.00019259151021311371,0.2242075495452216
2011-10-26,26.4599838256836,16.804523468017578,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998528.7013735888,223377.13707507326,1221905.838448662,0.0,4.543357277482493,1265.4545801794065,205.84404623134517,-0.0018801641089494225,0.22190583844866185
2011-10-27,26.94501686096192,17.00642204284668,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998524.0747328752,223168.2423164067,1221692.317049282,0.0,4.626640713525721,1265.4545801794065,210.4706869448709,-0.00017474456104671354,0.22169231704928172
2011-10-28,26.14868354797364,16.5948543548584,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998519.5848279502,220263.998367481,1218783.5831954312,0.0,4.489904924996812,1265.4545801794065,214.9605918698677,-0.002380905415592771,0.218783583195431
2011-10-31,25.91702461242676,16.32306480407715,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998515.1347004233,213253.7210005304,1211768.8557009539,0.0,4.450127526883319,1265.4545801794065,219.410719396751,-0.005755515245853493,0.21176885570095383
2011-11-01,25.72879981994629,15.99691390991211,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998510.7168923599,203287.57680046506,1201798.293692825,0.0,4.417808063411513,1265.4545801794065,223.82852746016252,-0.008228105517996243,0.20179829369282487
2011-11-02,26.054574966430664,16.563796997070312,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998506.2431465116,220633.59767377545,1219139.8408202871,0.0,4.473745848270097,1265.4545801794065,228.3022733084326,0.014429665292813754,0.21913984082028692
2011-11-03,26.38758659362793,16.796756744384766,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998501.7122203261,224315.2855656665,1222816.9977859925,0.0,4.530926185562835,1265.4545801794065,232.83319949399544,0.003016189646653844,0.2228169977859924
2011-11-04,26.34415054321289,16.726865768432617,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998497.1887524027,222233.31488771184,1220730.5036401146,0.0,4.523467923416556,1265.4545801794065,237.35666741741198,-0.0017063012287658053,0.22073050364011437
2011-11-07,27.031890869140625,17.324813842773438,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998492.5471948374,234573.9735358688,1233066.5207307062,0.0,4.6415575653228744,1265.4545801794065,241.99822498273485,0.010105438549955714,0.2330665207307061
2011-11-08,27.466259002685547,17.682024002075195,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998487.8310533406,241539.17232272308,1240027.0033760637,0.0,4.716141496804051,1265.4545801794065,246.7143664795389,0.005644855754604938,0.24002700337606342
2011-11-09,26.90157890319824,17.23939323425293,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998483.2118712167,233365.9980504639,1231849.2099216806,0.0,4.619182123874845,1265.4545801794065,251.33354860341376,-0.00659485110575686,0.23184920992168045
2011-11-10,26.9305419921875,17.441295623779297,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998478.5877159355,241050.93406008504,1239529.5217760205,0.0,4.6241552811528175,1265.4545801794065,255.95770388456657,0.006234782465646349,0.2395295217760205
2011-11-11,27.553131103515625,17.946056365966797,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998473.8566579145,250740.9068677902,1249214.7635257046,0.0,4.73105802109661,1265.4545801794065,260.68876190566317,0.007813643466762166,0.24921476352570449
2011-11-14,27.6906795501709,18.2489013671875,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998469.1019818995,260639.21047464001,1259108.3124565394,0.0,4.754676014978792,1265.4545801794065,265.44343792064194,0.007919814286305504,0.2591083124565392
2011-11-15,27.56036949157715,18.01594352722168,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998464.3696809984,253449.23340351408,1251913.6030845125,0.0,4.732300901035359,1265.4545801794065,270.1757388216773,-0.005714130627880509,0.2519136030845124
2011-11-16,27.393871307373047,18.241140365600582,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998459.665968956,265461.7053380558,1263921.3713070117,0.0,4.70371204240737,1265.4545801794065,274.8794508640847,0.009591531071244885,0.26392137130701165
2011-11-17,27.234588623046875,18.155717849731445,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998454.9896068223,264755.07882174844,1263210.0684285706,0.0,4.676362133662988,1265.4545801794065,279.55581299774764,-0.0005627746271158474,0.26321006842857053
2011-11-18,27.422815322875977,18.101362228393555,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998450.2809248976,259293.36887321895,1257743.6497981166,0.0,4.70868192463939,1265.4545801794065,284.26449492238703,-0.004327402675988967,0.2577436497981165
2011-11-21,26.829185485839844,17.930526733398438,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998445.6741732106,262641.3288672524,1261087.003040463,0.0,4.60675168696438,1265.4545801794065,288.87124660935143,0.002658215164022426,0.26108700304046284
2011-11-22,26.85814666748047,17.713090896606445,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998441.0624486939,253324.02621303865,1251765.0886617326,0.0,4.611724516737756,1265.4545801794065,293.4829711260892,-0.007391967688395229,0.25176508866173264
2011-11-23,26.43825912475586,17.45682716369629,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998436.5228216938,250201.11860128917,1248637.641422983,0.0,4.539627000143269,1265.4545801794065,298.0225981262324,-0.0024984298308663444,0.24863764142298317
2011-11-25,26.40206527709961,17.612136840820312,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998431.9894094209,257124.66925417288,1255556.6586635937,0.0,4.533412272944929,1265.4545801794065,302.55601039917735,0.005541253131473356,0.2555566586635938
2011-11-28,27.00293731689453,18.140193939208984,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998427.3528233753,268135.0840237938,1266562.436847169,0.0,4.636586045567879,1265.4545801794065,307.1925964447452,0.008765656338671102,0.26656243684716907
2011-11-29,28.42567443847656,18.870141983032227,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998422.4719437921,273106.39273436024,1271528.8646781524,0.0,4.8808795832309615,1265.4545801794065,312.0734760279762,0.003921186738607529,0.2715288646781526
2011-11-30,28.6153621673584,18.644948959350582,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998417.5584935494,260692.70994104043,1259110.2684345897,0.0,4.913450242727279,1265.4545801794065,316.98692627070346,-0.00976666483045674,0.25911026843458984
2011-12-01,28.702926635742188,18.536226272583008,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998412.6300078982,254768.92672574468,1253181.556733643,0.0,4.928485651187893,1265.4545801794065,321.91541192189135,-0.004708651696024857,0.25318155673364307
2011-12-02,29.140697479248047,18.877910614013672,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998407.6263540473,261045.72946594196,1259453.3558199892,0.0,5.003653850866889,1265.4545801794065,326.91906577275824,0.005004701076748663,0.2594533558199894
2011-12-05,29.35229110717773,18.908971786499023,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998402.5863681467,258642.8491454242,1257045.435513571,0.0,5.039985900638972,1265.4545801794065,331.9590516733972,-0.0019118773198636418,0.25704543551357095
2011-12-06,29.41795539855957,19.235122680664062,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998397.5351072453,270730.2751930254,1269127.8103002708,0.0,5.0512609013376055,1265.4545801794065,337.0103125747348,0.009611724799560406,0.269127810300271
2011-12-07,29.71709632873535,19.569042205810547,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998392.4324818333,279091.6615426452,1277484.0940244785,0.0,5.102625412028946,1265.4545801794065,342.11293798676377,0.006584272802461655,0.2774840940244787
2011-12-08,29.118799209594727,19.320545196533203,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998387.4325880627,279371.5792881594,1277759.0118762222,0.0,4.9998937706095035,1265.4545801794065,347.11283175737327,0.00021520256340545885,0.27775901187622254
2011-12-09,29.35229110717773,19.390426635742188,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998382.3926021621,278163.6694116137,1276546.0620137758,0.0,5.039985900638972,1265.4545801794065,352.1528176580122,-0.0009492790511923532,0.2765460620137763
2011-12-12,29.220947265625,19.173004150390625,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998377.3751688829,271621.47357973113,1269998.848748614,0.0,5.017433279204946,1265.4545801794065,357.1702509372172,-0.005128849996085094,0.26999884874861446
2011-12-13,28.826948165893555,18.77695846557617,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998372.4253879004,262382.96080043336,1260755.3861883339,0.0,4.949780982480982,1265.4545801794065,362.1200319196982,-0.007278323574378187,0.26075538618833427
2011-12-14,28.557008743286133,19.009929656982425,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998367.5219573333,276501.01256385056,1274868.534521184,0.0,4.9034305671420135,1265.4545801794065,367.02346248684023,0.01119420030837115,0.2748685345211843
2011-12-15,28.76129913330078,19.149707794189453,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998362.5834487315,278632.5190042484,1276995.10245298,0.0,4.9385086018191116,1265.4545801794065,371.96197108865937,0.0016680684119281253,0.2769951024529802
2011-12-16,29.490917205810547,19.429256439208984,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998357.5196597968,277338.6967923759,1275696.2164521727,0.0,5.063788934617438,1265.4545801794065,377.0257600232768,-0.001017142507682367,0.275696216452173
2011-12-19,29.33038711547852,19.19629096984864,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998352.483434959,270671.4598506155,1269023.9432855744,0.0,5.0362248378678025,1265.4545801794065,382.0619848611446,-0.005230299408706007,0.2690239432855748
2011-12-20,30.60720443725586,19.980613708496094,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998347.227971995,280373.0024073274,1278720.2303793225,0.0,5.255462963980411,1265.4545801794065,387.317447825125,0.007640744010427358,0.27872023037932303
2011-12-21,30.643693923950195,20.15921974182129,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998341.9662435406,286983.1091812054,1285325.0754247461,0.0,5.261728454391005,1265.4545801794065,392.579176279516,0.005165199461546255,0.2853250754247467
2011-12-22,30.5853328704834,19.77094459533692,HOLD_SHORT,-1,-17308.038303700796,40545.48478819119,998336.7145360719,272250.4204846383,1270587.13502071,0.0,5.251707468787358,1265.4545801794065,397.83088374830334,-0.01146631360877004,0.2705871350207105
