Date,HD,LOW
2015-09-08,91.94132232666016,57.42988204956055
2015-09-09,89.99874877929688,56.435546875
2015-09-10,90.40936279296876,56.286415100097656
2015-09-11,91.15956115722656,56.86641693115234
2015-09-14,90.59888458251952,56.46869659423828
2015-09-15,91.74390411376952,57.5375862121582
2015-09-16,93.0389633178711,58.05959701538086
2015-09-17,93.1100616455078,58.39932632446289
2015-09-18,90.90687561035156,56.50185012817383
2015-09-21,92.05976104736328,57.6701774597168
2015-09-22,91.44384002685548,56.899559020996094
2015-09-23,91.73600769042967,56.94929122924805
2015-09-24,91.87026977539062,56.74212265014648
2015-09-25,92.18610382080078,56.916160583496094
2015-09-28,90.10140228271484,55.64010238647461
2015-09-29,89.16169738769531,55.325233459472656
2015-09-30,91.19903564453124,57.10673141479492
2015-10-01,92.41512298583984,57.82760238647461
2015-10-02,93.03109741210938,58.19217300415039
2015-10-05,94.12871551513672,59.46819305419922
2015-10-06,93.71807861328124,58.98764419555664
2015-10-07,94.48406219482422,59.48479843139648
2015-10-08,95.59750366210938,60.62823486328125
2015-10-09,95.81072998046876,60.76082992553711
2015-10-12,96.26083374023438,61.15853500366211
2015-10-13,96.03181457519533,60.46251678466797
2015-10-14,94.97367095947266,59.691932678222656
2015-10-15,96.18975067138672,60.19738006591797
2015-10-16,96.92416381835938,60.30509948730469
2015-10-19,97.20841979980467,61.07867431640625
2015-10-20,97.01100158691406,60.58792495727539
2015-10-21,97.3663558959961,60.48809051513672
